kdprov,nmprov,kdkab,nmkab,kdkec,nmkec,kddesa,nmdesa,klas,kdsls,kdsubsls,nmsls
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0005,0,RT 005 RW 001 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0006,0,RT 001 RW 002 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0007,0,RT 002 RW 002 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0008,0,RT 003 RW 002 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0009,0,RT 001 RW 003 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0010,0,RT 002 RW 003 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0011,0,RT 003 RW 003 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0012,0,RT 001 RW 004 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0013,0,RT 002 RW 004 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0014,0,RT 001 RW 005 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0015,0,RT 002 RW 005 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0016,0,RT 003 RW 005 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0017,0,RT 004 RW 005 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0018,0,RT 005 RW 005 DUSUN NIRWANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0019,0,RT 001 RW 006 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0020,0,RT 002 RW 006 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0021,0,RT 003 RW 006 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0022,0,RT 004 RW 006 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0023,0,RT 001 RW 007 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0024,0,RT 002 RW 007 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0025,0,RT 003 RW 007 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0026,0,RT 004 RW 007 DUSUN MERPATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0027,0,RT 001 RW 008 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0028,0,RT 002 RW 008 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0029,0,RT 003 RW 008 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0030,0,RT 004 RW 008 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0031,0,RT 005 RW 008 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0032,0,RT 001 RW 009 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0033,0,RT 002 RW 009 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0034,0,RT 003 RW 009 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0035,0,RT 004 RW 009 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0036,0,RT 005 RW 009 DUSUN MERAK
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0037,0,RT 001 RW 010 DUSUN GARUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0038,0,RT 002 RW 010 DUSUN GARUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0039,0,RT 001 RW 011 DUSUN GARUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0040,0,RT 002 RW 011 DUSUN GARUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,007,SUNGAI KAKAP,1,0041,0,RT 003 RW 011 DUSUN GARUDA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0001,0,RT 001 RW 001 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0002,0,RT 002 RW 001 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0003,0,RT 003 RW 001 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0004,0,RT 004 RW 002 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0005,0,RT 005 RW 002 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0006,0,RT 006 RW 002 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0007,0,RT 021 RW 002 DUSUN MAWAR
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0008,0,RT 007 RW 003 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0009,0,RT 008 RW 003 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0010,0,RT 009 RW 003 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0011,0,RT 023 RW 003 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0012,0,RT 010 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0013,0,RT 011 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0014,0,RT 012 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0015,0,RT 019 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0016,0,RT 020 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0017,0,RT 024 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0018,0,RT 025 RW 004 DUSUN MELATI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0019,0,RT 013 RW 005 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0020,0,RT 014 RW 005 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0021,0,RT 015 RW 005 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0022,0,RT 026 RW 005 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0023,0,RT 016 RW 006 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0024,0,RT 017 RW 006 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0025,0,RT 018 RW 006 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,008,SUNGAI ITIK,2,0026,0,RT 022 RW 006 DUSUN
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0001,0,RT 001 RW 001 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0002,0,RT 002 RW 001 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0003,0,RT 003 RW 001 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0004,0,RT 004 RW 001 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0005,0,RT 093 RW 001 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0006,0,RT 095 RW 001 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0007,0,RT 005 RW 002 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0008,0,RT 006 RW 002 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0009,0,RT 007 RW 002 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0010,0,RT 008 RW 003 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0011,0,RT 009 RW 003 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0012,0,RT 010 RW 003 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0013,0,RT 111 RW 003 DUSUN PURING
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0014,0,RT 011 RW 004 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0015,0,RT 012 RW 004 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0016,0,RT 013 RW 004 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0017,0,RT 014 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0018,0,RT 015 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0019,0,RT 016 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0020,0,RT 017 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0021,0,RT 018 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0022,0,RT 112 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0023,0,RT 113 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0024,0,RT 114 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0025,0,RT 115 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0026,0,RT 116 RW 005 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0027,0,RT 019 RW 006 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0028,0,RT 020 RW 006 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0029,0,RT 021 RW 006 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0030,0,RT 022 RW 006 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0031,0,RT 023 RW 006 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0032,0,RT 119 RW 006 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0033,0,RT 024 RW 007 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0034,0,RT 025 RW 007 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0035,0,RT 026 RW 007 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0036,0,RT 080 RW 007 DUSUN PERINDUNG
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0037,0,RT 027 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0038,0,RT 028 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0039,0,RT 029 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0040,0,RT 030 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0041,0,RT 096 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0042,0,RT 097 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0043,0,RT 100 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0044,0,RT 120 RW 008 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0045,0,RT 050 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0046,0,RT 051 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0047,0,RT 055 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0048,0,RT 056 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0049,0,RT 058 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0050,0,RT 063 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0051,0,RT 064 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0052,0,RT 069 RW 009 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0053,0,RT 034 RW 010 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0054,0,RT 035 RW 010 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0055,0,RT 036 RW 010 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0056,0,RT 037 RW 010 DUSUN ANGSANA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0057,0,RT 038 RW 011 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0058,0,RT 039 RW 011 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0059,0,RT 040 RW 011 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0060,0,RT 041 RW 012 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0061,0,RT 042 RW 012 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0062,0,RT 043 RW 012 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0063,0,RT 068 RW 012 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0064,0,RT 044 RW 013 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0065,0,RT 045 RW 013 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0066,0,RT 046 RW 013 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0067,0,RT 047 RW 014 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0068,0,RT 048 RW 014 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0069,0,RT 049 RW 014 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0070,0,RT 078 RW 014 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0071,0,RT 090 RW 014 DUSUN TURI
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0072,0,RT 031 RW 015 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0073,0,RT 052 RW 015 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0074,0,RT 054 RW 015 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0075,0,RT 057 RW 015 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0076,0,RT 062 RW 015 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0077,0,RT 106 RW 015 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0078,0,RT 032 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0079,0,RT 053 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0080,0,RT 059 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0081,0,RT 065 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0082,0,RT 066 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0083,0,RT 070 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0084,0,RT 071 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0085,0,RT 073 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0086,0,RT 077 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0087,0,RT 081 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0088,0,RT 085 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0089,0,RT 103 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0090,0,RT 105 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0091,0,RT 107 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0092,0,RT 110 RW 016 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0093,0,RT 033 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0094,0,RT 060 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0095,0,RT 061 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0096,0,RT 072 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0097,0,RT 079 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0098,0,RT 083 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0099,0,RT 086 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0100,0,RT 091 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0101,0,RT 098 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0102,0,RT 099 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0103,0,RT 117 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0104,0,RT 121 RW 017 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0105,0,RT 074 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0106,0,RT 075 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0107,0,RT 076 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0108,0,RT 084 RW 018 DUSUN KENANGA
61,KALIMANTAN BARAT,12,KUBU RAYA,050,SUNGAI KAKAP,009,PAL SEMBILAN,1,0109,0,RT 087 RW 018 DUSUN KENANGA
